,status,pnl,duration,dd,open,close,entry,exit,ddtms,ddv,created_at,side,tx,txi
130,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-08 00:00:00,buy,4h,-4
108,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-07 00:00:00,buy,4h,-4
88,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-06 00:00:00,buy,4h,-4
69,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-05 00:00:00,buy,4h,-4
52,open,-0.006,73789.0,-0.16972507898097736,1668017460000.0,1672444800000,16720.0,18596.25,1669067520000.0,15440.0,2022-08-04 00:00:00,buy,4h,-4
36,closed,0.072,1069.0,-0.13744719406029413,1668017460000.0,1668081600000,16720.0,17924.12,1668031680000.0,15460.5,2022-08-03 00:00:00,buy,4h,-4
17,closed,0.072,1069.0,-0.13744719406029413,1668017460000.0,1668081600000,16720.0,17924.12,1668031680000.0,15460.5,2022-08-02 00:00:00,buy,4h,-4
335,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-19 00:00:00,buy,4h,-4
367,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-21 00:00:00,buy,4h,-4
352,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-20 00:00:00,buy,4h,-4
570,open,-0.006,73789.0,-0.16548299293254903,1668017460000.0,1672444800000,16720.0,18501.72,1669067520000.0,15440.0,2022-09-01 00:00:00,buy,4h,-4
681,closed,0.0578,1069.0,-0.12584140697664564,1668017460000.0,1668081600000,16720.0,17686.15,1668031680000.0,15460.5,2022-09-07 00:00:00,buy,4h,-4
662,closed,0.092,50269.0,-0.15436738574648987,1668017460000.0,1671033600000,16720.0,18258.52,1669067520000.0,15440.0,2022-09-06 00:00:00,buy,4h,-4
644,closed,0.092,50269.0,-0.15436738574648987,1668017460000.0,1671033600000,16720.0,18258.52,1669067520000.0,15440.0,2022-09-05 00:00:00,buy,4h,-4
625,closed,0.092,50269.0,-0.15436738574648987,1668017460000.0,1671033600000,16720.0,18258.52,1669067520000.0,15440.0,2022-09-04 00:00:00,buy,4h,-4
608,open,-0.006,73789.0,-0.16548299293254903,1668017460000.0,1672444800000,16720.0,18501.72,1669067520000.0,15440.0,2022-09-03 00:00:00,buy,4h,-4
590,open,-0.006,73789.0,-0.16548299293254903,1668017460000.0,1672444800000,16720.0,18501.72,1669067520000.0,15440.0,2022-09-02 00:00:00,buy,4h,-4
384,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-22 00:00:00,buy,4h,-4
696,closed,0.0484,1069.0,-0.11797677490023366,1668017460000.0,1668081600000,16720.0,17528.45,1668031680000.0,15460.5,2022-09-08 00:00:00,buy,4h,-4
551,open,-0.006,73789.0,-0.16548299293254903,1668017460000.0,1672444800000,16720.0,18501.72,1669067520000.0,15440.0,2022-08-31 00:00:00,buy,4h,-4
513,open,-0.006,73789.0,-0.16548299293254903,1668017460000.0,1672444800000,16720.0,18501.72,1669067520000.0,15440.0,2022-08-29 00:00:00,buy,4h,-4
495,open,-0.006,73789.0,-0.17754002434353688,1668017460000.0,1672444800000,16720.0,18772.95,1669067520000.0,15440.0,2022-08-28 00:00:00,buy,4h,-4
477,open,-0.006,73789.0,-0.190807489223432,1668017460000.0,1672444800000,16720.0,19080.75,1669067520000.0,15440.0,2022-08-27 00:00:00,buy,4h,-4
457,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-26 00:00:00,buy,4h,-4
439,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-25 00:00:00,buy,4h,-4
420,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-24 00:00:00,buy,4h,-4
402,open,-0.006,73789.0,-0.2019331412252704,1668017460000.0,1672444800000,16720.0,19346.75,1669067520000.0,15440.0,2022-08-23 00:00:00,buy,4h,-4
531,open,-0.006,73789.0,-0.16548299293254903,1668017460000.0,1672444800000,16720.0,18501.72,1669067520000.0,15440.0,2022-08-30 00:00:00,buy,4h,-4
714,closed,0.0484,1069.0,-0.11797677490023366,1668017460000.0,1668081600000,16720.0,17528.45,1668031680000.0,15460.5,2022-09-09 00:00:00,buy,4h,-4
1782,closed,0.0307,50.0,-0.05585200996086802,1668039000000.0,1668042000000,15950.0,15460.5,1668039180000.0,16324.0,2022-11-10 00:00:00,sell,1m,-3
1783,closed,0.0185,2.0,-0.023448275862068966,1668039180000.0,1668039300000,16251.0,15950.0,1668039180000.0,16324.0,2022-11-10 00:00:00,sell,1m,-2
1784,closed,0.0187,16.0,-0.02024490800566119,1668051840000.0,1668052800000,16561.0,16251.0,1668051840000.0,16580.0,2022-11-10 00:00:00,sell,1m,2
1785,closed,0.0218,6.0,-0.02306623996135499,1668070440000.0,1668070800000,16930.5,16561.0,1668070440000.0,16943.0,2022-11-10 00:00:00,sell,1m,3
1786,closed,0.0236,30.0,-0.05138655089926464,1668087000000.0,1668088800000,17340.0,16930.5,1668088680000.0,17800.5,2022-11-10 00:00:00,sell,1m,4
1796,closed,0.007,49.0,-0.016197542051311093,1668125460000.0,1668128400000,17534.5,17657.0,1668125940000.0,17371.0,2022-11-11 00:00:00,buy,1m,-2
1797,closed,0.0069,14.0,-0.007927229176765804,1668129360000.0,1668130200000,17657.0,17534.5,1668129540000.0,17673.5,2022-11-11 00:00:00,sell,1m,2
1795,closed,0.0119,46706.0,-0.11945022669594228,1668130440000.0,1670932800000,17329.0,17534.5,1669067520000.0,15440.0,2022-11-11 00:00:00,buy,1m,-3
1794,closed,0.0141,107.0,-0.026054590570719603,1668132780000.0,1668139200000,17087.5,17329.0,1668137700000.0,16877.5,2022-11-11 00:00:00,buy,1m,-4
1812,closed,0.0103,3585.0,-0.07768406922111652,1668212100000.0,1668427200000,16958.0,17133.5,1668399600000.0,15802.5,2022-11-12 00:00:00,buy,1m,3
1811,closed,0.0041,79.0,-0.010378582379997642,1668213660000.0,1668218400000,16889.0,16958.0,1668217140000.0,16782.0,2022-11-12 00:00:00,buy,1m,2
1810,closed,0.0114,178.0,-0.015661081177097518,1668229320000.0,1668240000000,16699.0,16889.0,1668232140000.0,16624.5,2022-11-12 00:00:00,buy,1m,-2
1809,closed,0.0036,11.0,-0.004461344990718007,1668232140000.0,1668232800000,16639.0,16699.0,1668232140000.0,16624.5,2022-11-12 00:00:00,buy,1m,-3
1825,closed,0.0024,43.0,-0.006738223017292785,1668298620000.0,1668301200000,16810.5,16770.0,1668299460000.0,16883.0,2022-11-13 00:00:00,sell,1m,-2
1826,closed,0.0036,29.0,-0.0043127807025371044,1668299460000.0,1668301200000,16871.0,16810.5,1668299460000.0,16883.0,2022-11-13 00:00:00,sell,1m,2
1827,closed,0.0027,10.0,-0.004297314919091933,1668308520000.0,1668309120000,16917.0,16871.0,1668308520000.0,16943.5,2022-11-13 00:00:00,sell,1m,3
1824,closed,0.0024,1287.0,-0.055054876416525386,1668321180000.0,1668398400000,16770.0,16810.5,1668391920000.0,15885.0,2022-11-13 00:00:00,buy,1m,-3
1823,closed,0.0012,13.0,-0.0073047107930828865,1668322020000.0,1668322800000,16750.5,16770.0,1668322800000.0,16647.5,2022-11-13 00:00:00,buy,1m,-4
1822,closed,0.014,1134.0,-0.05167009940001791,1668330360000.0,1668398400000,16520.0,16750.5,1668391920000.0,15885.0,2022-11-13 00:00:00,buy,15m,-3
1808,closed,0.0066,114.0,-0.013161848668790192,1668330360000.0,1668337200000,16530.5,16639.0,1668330360000.0,16420.0,2022-11-12 00:00:00,buy,1m,-4
1841,closed,0.0035,13.0,-0.006379976688546715,1668384120000.0,1668384900000,16357.5,16301.0,1668384780000.0,16405.0,2022-11-14 00:00:00,sell,1m,-2
1839,closed,0.0049,216.0,-0.02551990675418686,1668385440000.0,1668398400000,16222.0,16301.0,1668391920000.0,15885.0,2022-11-14 00:00:00,buy,1m,-4
1840,closed,0.0035,216.0,-0.02888583218707015,1668385440000.0,1668398400000,16301.0,16357.5,1668391920000.0,15885.0,2022-11-14 00:00:00,buy,1m,-3
1838,closed,0.0216,100.0,-0.02585994328689434,1668399600000.0,1668405600000,15878.5,16222.0,1668399600000.0,15802.5,2022-11-14 00:00:00,buy,15m,-3
1842,closed,0.0091,2.0,-0.025340058077334558,1668408180000.0,1668408300000,16508.0,16357.5,1668408180000.0,16772.0,2022-11-14 00:00:00,sell,1m,2
1843,closed,0.0026,1.0,-0.015992246183668523,1668408180000.0,1668408240000,16551.0,16508.0,1668408180000.0,16772.0,2022-11-14 00:00:00,sell,1m,3
1844,closed,0.0043,1.0,-0.013352667512537006,1668408180000.0,1668408240000,16623.0,16551.0,1668408180000.0,16772.0,2022-11-14 00:00:00,sell,1m,4
1828,closed,0.0018,32.0,-0.01749719217355323,1668431580000.0,1668433500000,16948.0,16917.0,1668432480000.0,17213.0,2022-11-13 00:00:00,sell,1m,4
1813,closed,0.0102,31.0,-0.015037150607382947,1668431640000.0,1668433500000,17133.5,16958.0,1668432480000.0,17213.0,2022-11-12 00:00:00,sell,1m,4
1858,closed,0.0062,13.0,-0.006390255610224409,1668471420000.0,1668472200000,16563.0,16666.0,1668471420000.0,16559.5,2022-11-15 00:00:00,buy,1m,2
1859,closed,0.0062,15.0,-0.0067620600132826175,1668472200000.0,1668473100000,16666.0,16563.0,1668472200000.0,16675.0,2022-11-15 00:00:00,sell,1m,3
1860,closed,0.0068,12.0,-0.008040321612864514,1668476880000.0,1668477600000,16780.0,16666.0,1668476880000.0,16800.0,2022-11-15 00:00:00,sell,1m,4
1857,closed,0.0122,371.0,-0.04075348668719435,1668980940000.0,1669003200000,16364.0,16563.0,1669001100000.0,15888.0,2022-11-15 00:00:00,buy,1m,-2
1856,closed,0.006,7.0,-0.008799804448790027,1668981180000.0,1668981600000,16267.0,16364.0,1668981480000.0,16220.0,2022-11-15 00:00:00,buy,1m,-3
1855,closed,0.0061,38.0,-0.01023544599495912,1668989220000.0,1668991500000,16169.0,16267.0,1668989220000.0,16100.5,2022-11-15 00:00:00,buy,1m,-4
1854,closed,0.0458,128.0,-0.045086276207557674,1669067520000.0,1669075200000,15460.5,16169.0,1669067520000.0,15440.0,2022-11-15 00:00:00,buy,15m,-4
1781,closed,0.0317,128.0,-0.03197492163009404,1669067520000.0,1669075200000,15460.5,15950.0,1669067520000.0,15440.0,2022-11-10 00:00:00,buy,1m,-4
1793,closed,0.1052,11648.0,-0.0964155084125823,1669067520000.0,1669766400000,15460.5,17087.5,1669067520000.0,15440.0,2022-11-11 00:00:00,buy,15m,-4
1807,closed,0.0692,1568.0,-0.06596896645594508,1669067520000.0,1669161600000,15460.5,16530.5,1669067520000.0,15440.0,2022-11-12 00:00:00,buy,15m,-4
1821,closed,0.0685,1568.0,-0.06537530266343826,1669067520000.0,1669161600000,15460.5,16520.0,1669067520000.0,15440.0,2022-11-13 00:00:00,buy,15m,-4
1837,closed,0.027,8.0,-0.02761595868627389,1669067520000.0,1669068000000,15460.5,15878.5,1669067520000.0,15440.0,2022-11-14 00:00:00,buy,15m,-4
1861,closed,0.0252,2.0,-0.029201430274135878,1669849080000.0,1669849200000,17213.0,16780.0,1669849080000.0,17270.0,2022-11-15 00:00:00,sell,15m,2
1829,closed,0.0167,2.0,-0.018999291951852727,1669849080000.0,1669849200000,17235.0,16948.0,1669849080000.0,17270.0,2022-11-13 00:00:00,sell,15m,-2
1862,closed,0.021,4001.0,-0.06773949921570906,1670937540000.0,1671177600000,17582.5,17213.0,1671044400000.0,18379.0,2022-11-15 00:00:00,sell,15m,3
1845,closed,0.0546,4721.0,-0.10563676833303255,1670937540000.0,1671220800000,17582.5,16623.0,1671044400000.0,18379.0,2022-11-14 00:00:00,sell,15m,2
1798,closed,0.0153,150.0,-0.01942572350908988,1670938200000.0,1670947200000,17931.5,17657.0,1670938200000.0,18000.0,2022-11-11 00:00:00,sell,1m,3
1846,closed,0.0212,1590.0,-0.029318925067538745,1670938200000.0,1671033600000,17963.5,17582.5,1671028620000.0,18098.0,2022-11-14 00:00:00,sell,15m,3
1863,closed,0.0335,38.0,-0.04530072515285084,1671042120000.0,1671044400000,18191.0,17582.5,1671044400000.0,18379.0,2022-11-15 00:00:00,sell,15m,4
1799,closed,0.0143,23.0,-0.022725371552853917,1671042120000.0,1671043500000,18191.0,17931.5,1671043200000.0,18339.0,2022-11-11 00:00:00,sell,1m,4
1787,closed,0.055,1263.0,-0.05991926182237601,1671044220000.0,1671120000000,18350.0,17340.0,1671044400000.0,18379.0,2022-11-10 00:00:00,sell,15m,-2
1800,closed,0.0087,1.0,-0.009812544664944203,1671044220000.0,1671044280000,18350.0,18191.0,1671044220000.0,18369.5,2022-11-11 00:00:00,sell,15m,-2
1814,closed,0.0663,2223.0,-0.07269384539060904,1671044220000.0,1671177600000,18350.0,17133.5,1671044400000.0,18379.0,2022-11-12 00:00:00,sell,15m,-2
1864,closed,0.0087,1.0,-0.009812544664944203,1671044220000.0,1671044280000,18350.0,18191.0,1671044220000.0,18369.5,2022-11-15 00:00:00,sell,1h,-3
15,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-01 00:00:00,sell,4h,3
16,pending,,,0.0,,1672444800000,32665.5,29469.5,,,2022-08-01 00:00:00,sell,4h,4
34,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-02 00:00:00,sell,4h,3
35,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-02 00:00:00,sell,4h,4
50,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-03 00:00:00,sell,4h,3
51,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-03 00:00:00,sell,4h,4
67,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-04 00:00:00,sell,4h,3
68,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-04 00:00:00,sell,4h,4
86,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-05 00:00:00,sell,4h,3
87,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-05 00:00:00,sell,4h,4
106,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-06 00:00:00,sell,4h,3
107,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-06 00:00:00,sell,4h,4
128,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-07 00:00:00,sell,4h,3
129,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-07 00:00:00,sell,4h,4
149,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-08 00:00:00,sell,4h,3
150,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-08 00:00:00,sell,4h,4
169,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-09 00:00:00,sell,4h,3
170,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-09 00:00:00,sell,4h,4
189,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-10 00:00:00,sell,4h,3
190,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-10 00:00:00,sell,4h,4
208,pending,,,0.0,,1672444800000,29469.5,24938.5,,,2022-08-11 00:00:00,sell,4h,3
209,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-11 00:00:00,sell,4h,4
226,pending,,,0.0,,1672444800000,29469.5,24950.0,,,2022-08-12 00:00:00,sell,4h,3
227,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-12 00:00:00,sell,4h,4
244,pending,,,0.0,,1672444800000,29469.5,24950.0,,,2022-08-13 00:00:00,sell,4h,3
245,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-13 00:00:00,sell,4h,4
263,pending,,,0.0,,1672444800000,29469.5,24950.0,,,2022-08-14 00:00:00,sell,4h,3
264,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-14 00:00:00,sell,4h,4
280,pending,,,0.0,,1672444800000,29469.5,25031.0,,,2022-08-15 00:00:00,sell,4h,3
281,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-15 00:00:00,sell,4h,4
295,pending,,,0.0,,1672444800000,24688.0,24267.5,,,2022-08-16 00:00:00,sell,15m,2
296,pending,,,0.0,,1672444800000,24910.0,24688.0,,,2022-08-16 00:00:00,sell,15m,3
297,pending,,,0.0,,1672444800000,25199.0,24910.0,,,2022-08-16 00:00:00,sell,15m,4
298,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-16 00:00:00,sell,4h,3
299,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-16 00:00:00,sell,4h,4
312,pending,,,0.0,,1672444800000,24688.0,24045.0,,,2022-08-17 00:00:00,sell,15m,2
313,pending,,,0.0,,1672444800000,24910.0,24688.0,,,2022-08-17 00:00:00,sell,15m,3
314,pending,,,0.0,,1672444800000,25199.0,24910.0,,,2022-08-17 00:00:00,sell,15m,4
315,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-17 00:00:00,sell,4h,3
316,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-17 00:00:00,sell,4h,4
327,pending,,,0.0,,1672444800000,23618.5,23550.0,,,2022-08-18 00:00:00,sell,1m,4
328,pending,,,0.0,,1672444800000,23650.0,23618.5,,,2022-08-18 00:00:00,sell,15m,-3
329,pending,,,0.0,,1672444800000,23862.0,23650.0,,,2022-08-18 00:00:00,sell,15m,-2
330,pending,,,0.0,,1672444800000,24436.5,23862.0,,,2022-08-18 00:00:00,sell,15m,2
331,pending,,,0.0,,1672444800000,24910.0,24436.5,,,2022-08-18 00:00:00,sell,15m,3
332,pending,,,0.0,,1672444800000,25199.0,24910.0,,,2022-08-18 00:00:00,sell,15m,4
333,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-18 00:00:00,sell,4h,3
334,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-18 00:00:00,sell,4h,4
340,pending,,,0.0,,1672444800000,23229.0,23100.0,,,2022-08-19 00:00:00,sell,1m,-3
341,pending,,,0.0,,1672444800000,23299.0,23229.0,,,2022-08-19 00:00:00,sell,1m,-2
342,pending,,,0.0,,1672444800000,23403.0,23299.0,,,2022-08-19 00:00:00,sell,1m,2
343,pending,,,0.0,,1672444800000,23431.0,23403.0,,,2022-08-19 00:00:00,sell,1m,3
344,pending,,,0.0,,1672444800000,23478.5,23431.0,,,2022-08-19 00:00:00,sell,1m,4
345,pending,,,0.0,,1672444800000,23650.0,23478.5,,,2022-08-19 00:00:00,sell,15m,-3
346,pending,,,0.0,,1672444800000,23862.0,23650.0,,,2022-08-19 00:00:00,sell,15m,-2
347,pending,,,0.0,,1672444800000,24436.5,23862.0,,,2022-08-19 00:00:00,sell,15m,2
348,pending,,,0.0,,1672444800000,24910.0,24436.5,,,2022-08-19 00:00:00,sell,15m,3
349,pending,,,0.0,,1672444800000,25199.0,24910.0,,,2022-08-19 00:00:00,sell,15m,4
350,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-19 00:00:00,sell,4h,3
351,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-19 00:00:00,sell,4h,4
361,pending,,,0.0,,1672444800000,23020.0,22700.0,,,2022-08-20 00:00:00,sell,15m,-2
362,pending,,,0.0,,1672444800000,23088.0,23020.0,,,2022-08-20 00:00:00,sell,15m,2
363,pending,,,0.0,,1672444800000,23922.0,23088.0,,,2022-08-20 00:00:00,sell,15m,3
364,pending,,,0.0,,1672444800000,25199.0,23922.0,,,2022-08-20 00:00:00,sell,15m,4
365,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-20 00:00:00,sell,4h,3
366,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-20 00:00:00,sell,4h,4
376,pending,,,0.0,,1672444800000,23020.0,22700.0,,,2022-08-21 00:00:00,sell,15m,-2
377,pending,,,0.0,,1672444800000,23088.0,23020.0,,,2022-08-21 00:00:00,sell,15m,2
378,pending,,,0.0,,1672444800000,23922.0,23088.0,,,2022-08-21 00:00:00,sell,15m,3
379,pending,,,0.0,,1672444800000,24436.5,23922.0,,,2022-08-21 00:00:00,sell,15m,4
380,pending,,,0.0,,1672444800000,24650.0,24436.5,,,2022-08-21 00:00:00,sell,1h,3
381,pending,,,0.0,,1672444800000,25199.0,24650.0,,,2022-08-21 00:00:00,sell,1h,4
382,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-21 00:00:00,sell,4h,3
383,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-21 00:00:00,sell,4h,4
394,pending,,,0.0,,1672444800000,23020.0,22700.0,,,2022-08-22 00:00:00,sell,15m,-2
395,pending,,,0.0,,1672444800000,23088.0,23020.0,,,2022-08-22 00:00:00,sell,15m,2
396,pending,,,0.0,,1672444800000,23922.0,23088.0,,,2022-08-22 00:00:00,sell,15m,3
397,pending,,,0.0,,1672444800000,24436.5,23922.0,,,2022-08-22 00:00:00,sell,15m,4
398,pending,,,0.0,,1672444800000,24650.0,24436.5,,,2022-08-22 00:00:00,sell,1h,3
399,pending,,,0.0,,1672444800000,25199.0,24650.0,,,2022-08-22 00:00:00,sell,1h,4
400,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-22 00:00:00,sell,4h,3
401,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-22 00:00:00,sell,4h,4
413,pending,,,0.0,,1672444800000,23088.0,22700.0,,,2022-08-23 00:00:00,sell,15m,3
414,pending,,,0.0,,1672444800000,23581.0,23088.0,,,2022-08-23 00:00:00,sell,15m,4
415,pending,,,0.0,,1672444800000,23910.0,23581.0,,,2022-08-23 00:00:00,sell,1h,2
416,pending,,,0.0,,1672444800000,24650.0,23910.0,,,2022-08-23 00:00:00,sell,1h,3
417,pending,,,0.0,,1672444800000,25199.0,24650.0,,,2022-08-23 00:00:00,sell,1h,4
418,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-23 00:00:00,sell,4h,3
419,pending,,,0.0,,1672444800000,32450.0,29469.5,,,2022-08-23 00:00:00,sell,4h,4
432,pending,,,0.0,,1672444800000,23088.0,22130.0,,,2022-08-24 00:00:00,sell,15m,3
433,pending,,,0.0,,1672444800000,23440.0,23088.0,,,2022-08-24 00:00:00,sell,15m,4
434,pending,,,0.0,,1672444800000,23910.0,23440.0,,,2022-08-24 00:00:00,sell,1h,2
435,pending,,,0.0,,1672444800000,24650.0,23910.0,,,2022-08-24 00:00:00,sell,1h,3
436,pending,,,0.0,,1672444800000,25199.0,24650.0,,,2022-08-24 00:00:00,sell,1h,4
437,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-24 00:00:00,sell,4h,3
438,pending,,,0.0,,1672444800000,31894.5,29469.5,,,2022-08-24 00:00:00,sell,4h,4
451,pending,,,0.0,,1672444800000,22943.5,22350.0,,,2022-08-25 00:00:00,sell,1h,-2
452,pending,,,0.0,,1672444800000,23910.0,22943.5,,,2022-08-25 00:00:00,sell,1h,2
453,pending,,,0.0,,1672444800000,24650.0,23910.0,,,2022-08-25 00:00:00,sell,1h,3
454,pending,,,0.0,,1672444800000,25199.0,24650.0,,,2022-08-25 00:00:00,sell,1h,4
455,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-25 00:00:00,sell,4h,3
456,pending,,,0.0,,1672444800000,31750.0,29469.5,,,2022-08-25 00:00:00,sell,4h,4
471,pending,,,0.0,,1672444800000,23166.0,22521.0,,,2022-08-26 00:00:00,sell,1h,-2
472,pending,,,0.0,,1672444800000,23910.0,23166.0,,,2022-08-26 00:00:00,sell,1h,2
473,pending,,,0.0,,1672444800000,24650.0,23910.0,,,2022-08-26 00:00:00,sell,1h,3
474,pending,,,0.0,,1672444800000,25199.0,24650.0,,,2022-08-26 00:00:00,sell,1h,4
475,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-26 00:00:00,sell,4h,3
476,pending,,,0.0,,1672444800000,31750.0,29469.5,,,2022-08-26 00:00:00,sell,4h,4
489,pending,,,0.0,,1672444800000,23166.0,22521.0,,,2022-08-27 00:00:00,sell,1h,-2
490,pending,,,0.0,,1672444800000,23910.0,23166.0,,,2022-08-27 00:00:00,sell,1h,2
491,pending,,,0.0,,1672444800000,24650.0,23910.0,,,2022-08-27 00:00:00,sell,1h,3
492,pending,,,0.0,,1672444800000,25199.0,24650.0,,,2022-08-27 00:00:00,sell,1h,4
493,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-27 00:00:00,sell,4h,3
494,pending,,,0.0,,1672444800000,31750.0,29469.5,,,2022-08-27 00:00:00,sell,4h,4
508,pending,,,0.0,,1672444800000,23910.0,22521.0,,,2022-08-28 00:00:00,sell,1h,2
509,pending,,,0.0,,1672444800000,24650.0,23910.0,,,2022-08-28 00:00:00,sell,1h,3
510,pending,,,0.0,,1672444800000,25199.0,24650.0,,,2022-08-28 00:00:00,sell,1h,4
511,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-28 00:00:00,sell,4h,3
512,pending,,,0.0,,1672444800000,31750.0,29469.5,,,2022-08-28 00:00:00,sell,4h,4
527,pending,,,0.0,,1672444800000,23910.0,22521.0,,,2022-08-29 00:00:00,sell,1h,3
528,pending,,,0.0,,1672444800000,25199.0,23910.0,,,2022-08-29 00:00:00,sell,1h,4
529,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-29 00:00:00,sell,4h,3
530,pending,,,0.0,,1672444800000,31750.0,29469.5,,,2022-08-29 00:00:00,sell,4h,4
547,pending,,,0.0,,1672444800000,23910.0,22521.0,,,2022-08-30 00:00:00,sell,1h,3
548,pending,,,0.0,,1672444800000,25199.0,23910.0,,,2022-08-30 00:00:00,sell,1h,4
549,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-30 00:00:00,sell,4h,3
550,pending,,,0.0,,1672444800000,31598.0,29469.5,,,2022-08-30 00:00:00,sell,4h,4
566,pending,,,0.0,,1672444800000,23910.0,22700.0,,,2022-08-31 00:00:00,sell,1h,3
567,pending,,,0.0,,1672444800000,25199.0,23910.0,,,2022-08-31 00:00:00,sell,1h,4
568,pending,,,0.0,,1672444800000,29469.5,25199.0,,,2022-08-31 00:00:00,sell,4h,3
569,pending,,,0.0,,1672444800000,30900.0,29469.5,,,2022-08-31 00:00:00,sell,4h,4
586,pending,,,0.0,,1672444800000,23910.0,22700.0,,,2022-09-01 00:00:00,sell,1h,3
587,pending,,,0.0,,1672444800000,25199.0,23910.0,,,2022-09-01 00:00:00,sell,1h,4
588,pending,,,0.0,,1672444800000,27540.0,25199.0,,,2022-09-01 00:00:00,sell,4h,3
589,pending,,,0.0,,1672444800000,30446.5,27540.0,,,2022-09-01 00:00:00,sell,4h,4
604,pending,,,0.0,,1672444800000,23910.0,22700.0,,,2022-09-02 00:00:00,sell,1h,3
605,pending,,,0.0,,1672444800000,25199.0,23910.0,,,2022-09-02 00:00:00,sell,1h,4
606,pending,,,0.0,,1672444800000,27540.0,25199.0,,,2022-09-02 00:00:00,sell,4h,3
607,pending,,,0.0,,1672444800000,30175.0,27540.0,,,2022-09-02 00:00:00,sell,4h,4
